train/adaptive_beta,time/total_timesteps,rollout/ep_rew_mean,time/iterations,time/fps,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/loss,train/value_loss,train/clip_fraction,train/entropy_loss,train/approx_kl,eval/mean_reward,eval/mean_ep_length
0.3675459453124999,30592,-221.57266880999998,239,0,41.85,104355,2380,0.0003,-0.08099987087771296,-2.384185791015625e-07,0.2,930.1163940429688,2481.983856201172,0.2578125,-10.216916465759278,0.04649946,,
0.3675459453124999,30720,,,,,,2390,0.0003,-0.006622223416343331,-1.1920928955078125e-07,0.2,1819.6322021484375,3659.2341918945312,0.00234375,-10.233710622787475,0.0018757908,-9.5634424,2.4
0.3675459453124999,30720,-221.32076097,240,0,41.79,104672,,,,,,,,,,,,
0.3675459453124999,30848,-220.14056162,241,0,41.04,104972,2400,0.0003,-0.011317314021289349,-2.384185791015625e-07,0.2,2007.5723876953125,3962.1183227539063,0.0,-10.230772018432617,0.0008329018,,
0.3675459453124999,30976,-222.37920070000004,242,0,41.04,105267,2410,0.0003,-0.009194181067869067,-1.1920928955078125e-07,0.2,2307.340087890625,4844.430444335938,0.0,-10.21891655921936,0.0004903013,,
0.3675459453124999,31104,-212.25754518999997,243,0,39.18,105572,2420,0.0003,-0.05682080797851086,-1.1920928955078125e-07,0.2,1373.71728515625,2682.207275390625,0.11796875,-10.236239290237426,0.01796316,,
0.3675459453124999,31232,,,,,,2430,0.0003,-0.06074073724448681,-2.384185791015625e-07,0.2,2208.797607421875,4235.978735351562,0.16171875,-10.224241828918457,0.033950225,-18.817225799999996,23.4
0.3675459453124999,31232,-212.620368,244,0,39.11,106037,,,,,,,,,,,,
0.3675459453124999,31360,-205.12403513,245,0,37.72,106321,2440,0.0003,-0.023786745220422744,-1.1920928955078125e-07,0.2,1723.3094482421875,3007.9488525390625,0.01015625,-10.217516708374024,0.0042361906,,
0.3675459453124999,31488,-201.94236598000003,246,0,37.16,106607,2450,0.0003,-0.04297871580347419,-1.1920928955078125e-07,0.2,1443.7791748046875,3324.9736083984376,0.065625,-10.222249937057494,0.015187854,,
0.3675459453124999,31616,-204.59675403999998,247,0,37.45,106886,2460,0.0003,-0.046099718380719426,-1.1920928955078125e-07,0.2,1280.5513916015625,3119.33818359375,0.0515625,-10.198646306991577,0.013406537,,
0.3675459453124999,31744,,,,,,2470,0.0003,-0.023177920002490283,-2.384185791015625e-07,0.2,1518.341064453125,2839.2926391601563,0.0046875,-10.188764619827271,0.0037605441,-64.4139218,62.4
0.3675459453124999,31744,-201.11761896,248,0,36.98,107646,,,,,,,,,,,,
0.3675459453124999,31872,-191.79588738,249,0,35.23,107946,2480,0.0003,-0.031501058116555215,-2.384185791015625e-07,0.2,1857.1204833984375,3607.4998046875,0.00859375,-10.181709814071656,0.005111257,,
0.3675459453124999,32000,-185.79438439,250,0,34.34,108215,2490,0.0003,-0.01435720371082425,-3.5762786865234375e-07,0.2,1178.20361328125,2797.5134094238283,0.0,-10.175941658020019,0.0014463295,,
0.3675459453124999,32128,-179.00112759000004,251,0,33.24,108476,2500,0.0003,-0.024838080210611225,-1.1920928955078125e-07,0.2,1757.3404541015625,3663.062390136719,0.003125,-10.171293878555298,0.0028902772,,
0.3675459453124999,32256,,,,,,2510,0.0003,-0.06422713529318572,-2.384185791015625e-07,0.2,1547.5076904296875,3119.7734375,0.29609375,-10.21250877380371,0.06722384,-16.3134828,4.2
0.3675459453124999,32256,-178.11219666000005,252,0,33.12,108794,,,,,,,,,,,,
0.3675459453124999,32384,-178.53061876,253,0,33.08,109071,2520,0.0003,-0.014696646574884653,-1.1920928955078125e-07,0.2,1488.152099609375,3123.369909667969,0.2171875,-10.257524633407593,0.024835804,,
0.3675459453124999,32512,-176.93095545,254,0,32.67,109378,2530,0.0003,-0.014003189699724316,-1.1920928955078125e-07,0.2,1803.2601318359375,3806.765246582031,0.0,-10.260526657104492,0.0011492786,,
0.3675459453124999,32640,-174.95923412999997,255,0,32.0,109655,2540,0.0003,-0.01775242667645216,0.0,0.2,2147.02880859375,4417.266137695313,0.00078125,-10.25699849128723,0.0015224749,,
0.3675459453124999,32768,,,,,,2550,0.0003,-0.061178100667893885,-1.1920928955078125e-07,0.2,1048.176025390625,2076.3651916503904,0.15703125,-10.270520448684692,0.032408,-69.9488998,48.2
0.3675459453124999,32768,-172.67039261,256,0,31.61,110596,,,,,,,,,,,,
0.3675459453124999,32896,-171.76487184,257,0,31.29,110912,2560,0.0003,-0.01149866902269423,-1.1920928955078125e-07,0.2,2200.950927734375,3896.83837890625,0.003125,-10.26245732307434,0.002676406,,
0.3675459453124999,33024,-164.33668748,258,0,29.91,111179,2570,0.0003,-0.015785983111709357,-1.1920928955078125e-07,0.2,1735.28564453125,3913.343225097656,0.0,-10.262874221801757,0.0016924054,,
0.3675459453124999,33152,-171.05535178999997,259,0,30.98,111433,2580,0.0003,-0.015204851049929857,-2.384185791015625e-07,0.2,2379.004150390625,4489.896496582031,0.0,-10.258422327041625,0.0011991011,,
0.3675459453124999,33280,,,,,,2590,0.0003,-0.01747070848941803,1.1920928955078125e-07,0.2,1473.818359375,2880.165979003906,0.0,-10.267756414413451,0.0016145566,-85.1286616,82.2
0.3675459453124999,33280,-175.70344974,260,0,31.63,112521,,,,,,,,,,,,
0.3675459453124999,33408,-172.18254758000003,261,0,31.14,112781,2600,0.0003,-0.006105302181094885,0.0,0.2,2129.725341796875,3945.0510375976564,0.0,-10.274411630630492,0.00041076355,,
0.3675459453124999,33536,-176.07051363999994,262,0,31.73,113071,2610,0.0003,-0.038187524396926166,-1.1920928955078125e-07,0.2,2152.911376953125,3827.25947265625,0.0359375,-10.271064853668213,0.009937983,,
0.3675459453124999,33664,-175.27200713999994,263,0,31.79,113315,2620,0.0003,-0.012255760189145804,-2.384185791015625e-07,0.2,1618.6796875,3206.418798828125,0.0,-10.273255825042725,0.0015537604,,
0.3675459453124999,33792,,,,,,2630,0.0003,-0.014987720455974341,-1.1920928955078125e-07,0.2,1829.164306640625,3759.261962890625,0.0,-10.267771005630493,0.0014629131,-148.26225100000002,399.4
0.3675459453124999,33792,-179.21902326999995,264,0,32.41,114483,,,,,,,,,,,,
0.3675459453124999,33920,-180.43932207999998,265,0,32.59,114769,2640,0.0003,-0.08056482756510377,-2.384185791015625e-07,0.2,1503.18994140625,2482.8172119140627,0.2015625,-10.260686588287353,0.03403768,,
0.3675459453124999,34048,-180.97485560999993,266,0,32.67,115033,2650,0.0003,-0.00901894448325038,0.0,0.2,2371.739990234375,4695.026147460938,0.0,-10.271717834472657,0.0019396557,,
0.3675459453124999,34176,-182.605504,267,0,33.09,115289,2660,0.0003,-0.006497112940996886,-1.1920928955078125e-07,0.2,1847.92236328125,3653.3944580078123,0.0,-10.269164800643921,0.00031307666,,
0.3675459453124999,34304,,,,,,2670,0.0003,-0.012151062535122038,0.0,0.2,1921.7763671875,3414.532421875,0.0,-10.260861825942992,0.0008818265,-38.630214,201.0
0.3675459453124999,34304,-180.80204375000002,268,0,33.06,116404,,,,,,,,,,,,
0.3675459453124999,34432,-183.46849002,269,0,33.64,116664,2680,0.0003,-0.03124903850257397,-1.1920928955078125e-07,0.2,1696.9495849609375,3267.225207519531,0.0125,-10.246016550064088,0.0051684673,,
0.3675459453124999,34560,-185.85042406,270,0,34.05,116934,2690,0.0003,-0.06361753223463892,-1.1920928955078125e-07,0.2,1054.875,2254.4703369140625,0.2421875,-10.260387468338013,0.03937418,,
0.3675459453124999,34688,-184.81469718000005,271,0,34.02,117193,2700,0.0003,-0.0022360809613019227,0.0,0.2,1572.296142578125,3304.6894653320314,0.0015625,-10.273009157180786,0.0023315893,,
0.3675459453124999,34816,,,,,,2710,0.0003,-0.011000039125792681,-1.1920928955078125e-07,0.2,1251.8701171875,2940.146276855469,0.0,-10.272592353820801,0.00092390785,-37.4667394,201.4
0.3675459453124999,34816,-184.83544902999998,272,0,34.55,118306,,,,,,,,,,,,
0.3675459453124999,34944,-188.46835375999996,273,0,35.16,118585,2720,0.0003,-0.016123123839497565,0.0,0.2,1846.643798828125,3673.0533935546873,0.0,-10.27918038368225,0.0013333638,,
0.34916864804687486,35072,-192.45940594000004,274,0,35.92,118851,2730,0.0003,-0.009658671077340841,-1.1920928955078125e-07,0.2,2204.283935546875,3762.2314331054686,0.0,-10.282601165771485,0.0007547857,,
0.34916864804687486,35200,-189.92229389000005,275,0,35.52,119117,2740,0.0003,-0.06544801243580878,-1.1920928955078125e-07,0.2,1537.0439453125,3041.0277099609375,0.18984375,-10.272428607940673,0.043460708,,
0.34916864804687486,35328,,,,,,2750,0.0003,-0.010546807758510112,-1.1920928955078125e-07,0.2,1802.1697998046875,3465.3554809570314,0.0,-10.25272274017334,0.0023833723,-48.032594200000005,161.2
0.34916864804687486,35328,-194.11507407000002,276,0,36.37,120067,,,,,,,,,,,,
0.34916864804687486,35456,-199.17335461,277,0,37.2,120339,2760,0.0003,-0.014951906725764274,0.0,0.2,1775.0191650390625,3327.4988403320312,0.00234375,-10.251282930374146,0.0016793278,,
0.34916864804687486,35584,-201.31479717,278,0,37.46,120602,2770,0.0003,-0.006340030394494533,0.0,0.2,1677.705322265625,3629.8358642578123,0.0,-10.254985046386718,0.00039340882,,
0.34916864804687486,35712,-205.42850610000002,279,0,38.38,120867,2780,0.0003,-0.01190004413947463,0.0,0.2,1216.2972412109375,2744.67890625,0.0,-10.25619535446167,0.00084182294,,
0.34916864804687486,35840,,,,,,2790,0.0003,-0.02902929442934692,0.0,0.2,1691.6475830078125,3487.776013183594,0.01484375,-10.254734897613526,0.0051794536,-51.818323799999995,162.0
0.34916864804687486,35840,-208.91996045,280,0,39.16,121805,,,,,,,,,,,,
0.34916864804687486,35968,-211.74259473000006,281,0,39.87,122078,2800,0.0003,-0.01544984532520175,-1.1920928955078125e-07,0.2,1669.0531005859375,3554.6535888671874,0.0,-10.244070291519165,0.0014999043,,
0.34916864804687486,36096,-215.92525604000002,282,0,40.58,122316,2810,0.0003,-0.06762697091326117,-1.1920928955078125e-07,0.2,1918.4219970703125,3537.8116455078125,0.24921875,-10.232883739471436,0.06850366,,
0.34916864804687486,36224,-216.03188631,283,0,40.71,122563,2820,0.0003,-0.01712331990711391,0.0,0.2,1121.711669921875,2693.8230590820312,0.0109375,-10.246445274353027,0.004978809,,
0.34916864804687486,36352,,,,,,2830,0.0003,-0.016759745497256517,-2.384185791015625e-07,0.2,1435.908935546875,2900.729638671875,0.00390625,-10.240522098541259,0.0019725459,-45.0240424,199.8
0.34916864804687486,36352,-220.69703810000001,284,0,41.89,123671,,,,,,,,,,,,
0.34916864804687486,36480,-221.24310513,285,0,41.92,123943,2840,0.0003,-0.014783656597137452,-1.1920928955078125e-07,0.2,1808.39208984375,3632.496691894531,0.00390625,-10.245345830917358,0.0014375811,,
0.34916864804687486,36608,-229.30546175999996,286,0,43.44,124211,2850,0.0003,-0.009626277070492507,0.0,0.2,1440.4881591796875,3434.3723876953127,0.0,-10.254537773132324,0.00057952246,,
0.34916864804687486,36736,-232.35161446999996,287,0,43.91,124475,2860,0.0003,-0.019526660069823266,-1.1920928955078125e-07,0.2,1917.9486083984375,3351.8998046875,0.0,-10.258843231201173,0.002093078,,
0.34916864804687486,36864,,,,,,2870,0.0003,-0.008439930342137813,-2.384185791015625e-07,0.2,1872.4556884765625,3630.8683227539063,0.0,-10.267721509933471,0.0008787946,-10.975022599999999,83.8
0.34916864804687486,36864,-233.14255369,288,0,44.24,125070,,,,,,,,,,,,
0.34916864804687486,36992,-236.97860246,289,0,44.97,125330,2880,0.0003,-0.06856871163472533,-2.384185791015625e-07,0.2,1138.048828125,2246.088427734375,0.19453125,-10.270566082000732,0.040202685,,
0.34916864804687486,37120,-242.25436376999997,290,0,46.03,125587,2890,0.0003,-0.006017078831791878,0.0,0.2,1659.54052734375,3153.0978881835936,0.003125,-10.289084529876709,0.003927188,,
0.34916864804687486,37248,-245.21952445,291,0,46.62,125843,2900,0.0003,-0.011017746338620783,0.0,0.2,1396.635986328125,2850.318469238281,0.0,-10.280244827270508,0.00073050056,,
0.34916864804687486,37376,,,,,,2910,0.0003,-0.06710673524066806,1.1920928955078125e-07,0.2,1211.896484375,1890.709375,0.203125,-10.27468729019165,0.0516227,-12.2145668,3.4
0.34916864804687486,37376,-242.78534750999998,292,0,46.72,126160,,,,,,,,,,,,
0.34916864804687486,37504,-245.61525476999998,293,0,47.29,126427,2920,0.0003,-0.01940758517012,-3.5762786865234375e-07,0.2,2050.93017578125,3625.3424560546873,0.0046875,-10.280127906799317,0.0035314579,,
0.34916864804687486,37632,-250.63205178,294,0,48.05,126695,2930,0.0003,-0.012066964711993932,5.960464477539063e-08,0.2,1611.1209716796875,3419.767614746094,0.0,-10.286803436279296,0.0010868353,,
0.34916864804687486,37760,-254.82384191,295,0,49.04,126961,2940,0.0003,-0.006547936424612999,0.0,0.2,1896.814697265625,3969.4364501953123,0.0,-10.28655548095703,0.00041296938,,
0.34916864804687486,37888,,,,,,2950,0.0003,-0.07257668506354094,-1.1920928955078125e-07,0.2,1288.2882080078125,2645.1298828125,0.24140625,-10.272137451171876,0.04833314,-225.22562020000004,51.6
0.34916864804687486,37888,-255.62338109999996,296,0,49.07,127762,,,,,,,,,,,,
0.34916864804687486,38016,-254.75160784,297,0,48.96,128049,2960,0.0003,-0.08437447249889374,-1.1920928955078125e-07,0.2,1759.8709716796875,3223.4388061523437,0.2046875,-10.25804352760315,0.028576866,,
0.34916864804687486,38144,-255.86780757,298,0,49.09,128327,2970,0.0003,-0.010551566863432527,-1.1920928955078125e-07,0.2,2162.269775390625,4235.219348144531,0.0,-10.272929620742797,0.0012843367,,
0.34916864804687486,38272,-254.80007751000005,299,0,49.0,128603,2980,0.0003,-0.010642434889450669,0.0,0.2,1608.748779296875,2871.3392822265623,0.0,-10.270896768569946,0.0006953771,,
0.34916864804687486,38400,,,,,,2990,0.0003,-0.011531750997528433,0.0,0.2,1475.8531494140625,3281.5504150390625,0.0,-10.254553651809692,0.0007736152,-7.4790724,5.0
0.34916864804687486,38400,-251.44599739,300,0,48.66,128912,,,,,,,,,,,,
0.34916864804687486,38528,-251.63948003,301,0,48.76,129181,3000,0.0003,-0.030777396587654948,-1.1920928955078125e-07,0.2,1477.943115234375,3505.2473022460936,0.015625,-10.256007671356201,0.007355017,,
0.34916864804687486,38656,-250.56348924999998,302,0,48.53,129455,3010,0.0003,-0.006591662764549255,-1.1920928955078125e-07,0.2,2112.57177734375,4210.840002441406,0.0,-10.265665960311889,0.0008664336,,
0.34916864804687486,38784,-256.88566483,303,0,49.61,129725,3020,0.0003,-0.008176943799480797,0.0,0.2,2301.82177734375,4151.625695800782,0.0,-10.269545936584473,0.0003260807,,
0.34916864804687486,38912,,,,,,3030,0.0003,-0.011897373385727406,0.0,0.2,1725.206787109375,3349.8506103515624,0.0,-10.2742205619812,0.0007286663,-46.5987174,55.8
0.34916864804687486,38912,-252.27565542999997,304,0,48.76,130352,,,,,,,,,,,,
0.34916864804687486,39040,-250.40714979,305,0,48.62,130634,3040,0.0003,-0.016205708589404823,0.0,0.2,1682.1778564453125,3153.7575805664064,0.0,-10.272177076339721,0.0016923323,,
0.34916864804687486,39168,-254.34727940000002,306,0,49.21,130925,3050,0.0003,-0.012248676642775536,1.1920928955078125e-07,0.2,1559.478759765625,2991.184326171875,0.0,-10.280613422393799,0.0011619125,,
0.34916864804687486,39296,-259.31052839,307,0,50.14,131204,3060,0.0003,-0.007622045930474997,5.960464477539063e-08,0.2,1871.30078125,3728.100720214844,0.0,-10.272174501419068,0.00046527013,,
0.34916864804687486,39424,,,,,,3070,0.0003,-0.044309326261281964,0.0,0.2,1774.961181640625,4195.643090820313,0.04765625,-10.265558052062989,0.014537947,-12.640229000000001,47.2
0.34916864804687486,39424,-260.09802060000004,308,0,50.31,131675,,,,,,,,,,,,
0.34916864804687486,39552,-261.33902018,309,0,50.48,131946,3080,0.0003,-0.01575666256248951,-1.1920928955078125e-07,0.2,1894.1728515625,3389.890625,0.0171875,-10.257970333099365,0.00604127,,
0.34916864804687486,39680,-262.20522573,310,0,50.7,132226,3090,0.0003,-0.008975048316642642,-1.1920928955078125e-07,0.2,1976.4844970703125,3510.035302734375,0.0,-10.25889344215393,0.0005574832,,
0.34916864804687486,39808,-262.03875621000003,311,0,50.38,132506,3100,0.0003,-0.010157614666968583,0.0,0.2,1384.869873046875,3420.153662109375,0.0,-10.26116223335266,0.0006005247,,
0.34916864804687486,39936,,,,,,3110,0.0003,-0.05863532153889537,-1.1920928955078125e-07,0.2,2153.44677734375,3611.085339355469,0.13984375,-10.257617807388305,0.046399064,-287.4989632,51.0
0.34916864804687486,39936,-260.78906431,312,0,50.22,133578,,,,,,,,,,,,
0.3317102156445311,40064,-264.38474799999995,313,0,50.89,133855,3120,0.0003,-0.009190895594656467,0.0,0.2,1595.7130126953125,3444.456408691406,0.0484375,-10.249104261398315,0.008486323,,
