time/fps,train/adaptive_beta,time/total_timesteps,time/iterations,time/time_elapsed,train/approx_kl,train/explained_variance,train/learning_rate,train/loss,rollout/ep_rew_mean,train/n_updates,train/clip_fraction,train/entropy_loss,train/clip_range,rollout/ep_len_mean,train/policy_gradient_loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
0,0.5,1216,19,6946,0.004173575,-0.0035610198974609375,0.0003,746.4738159179688,-348.99799488235294,180,0.0015625,-10.303204441070557,0.2,64.3529411764706,-0.025630922988057137,1510.5471923828125,,
0,0.5,1280,20,7156,0.005951536,-0.0005010366439819336,0.0003,914.6974487304688,-336.72277488888886,190,0.0125,-10.297648334503174,0.2,62.27777777777778,-0.03432920221239329,1848.0908325195312,,
0,0.5,1344,21,7360,0.007883408,0.0005458593368530273,0.0003,455.0709533691406,-340.2608556315789,200,0.0203125,-10.293915557861329,0.2,63.10526315789474,-0.03932502809911966,926.2032348632813,,
0,0.5,1408,22,7594,0.0055974675,-0.0008077621459960938,0.0003,476.6736145019531,-345.6025004,210,0.0078125,-10.301430892944335,0.2,63.9,-0.027525535970926284,969.4408752441407,,
0,0.5,1472,23,7821,0.007225167,0.0016559362411499023,0.0003,763.1216430664062,-345.6025004,220,0.0140625,-10.30390100479126,0.2,63.9,-0.02824332695454359,1543.5172241210937,,
,0.5,1536,,,0.0044404604,0.0002529621124267578,0.0003,642.8766479492188,,230,0.0046875,-10.30505838394165,0.2,,-0.025608131289482118,1302.528369140625,-189.25699419999998,200.0
0,0.5,1536,24,9396,,,,,-343.3179073636364,,,,,64.0,,,,
0,0.5,1600,25,9655,0.0038499963,8.791685104370117e-05,0.0003,762.7843017578125,-336.72533691666666,240,0.0046875,-10.315664100646973,0.2,62.708333333333336,-0.019409385696053504,1542.52158203125,,
0,0.5,1664,26,9895,0.00484908,-2.8967857360839844e-05,0.0003,810.4240112304688,-336.72533691666666,250,0.00625,-10.319668579101563,0.2,62.708333333333336,-0.028186956141144037,1637.9186401367188,,
0,0.5,1728,27,10127,0.0054226816,1.728534698486328e-05,0.0003,922.0128173828125,-329.56128570370373,260,0.0046875,-10.316856861114502,0.2,61.111111111111114,-0.027551194466650487,1861.66162109375,,
0,0.5,1792,28,10372,0.0076995436,-0.0003725290298461914,0.0003,700.069580078125,-334.1761146785715,270,0.015625,-10.31567668914795,0.2,61.392857142857146,-0.03913629241287708,1416.0289672851563,,
0,0.5,1856,29,10572,0.0050176615,0.000507652759552002,0.0003,869.2645263671875,-334.1761146785715,280,0.009375,-10.310832595825195,0.2,61.392857142857146,-0.025250429660081862,1755.9174072265625,,
0,0.5,1920,30,10791,0.0046382844,-0.000690460205078125,0.0003,483.341796875,-333.1923529310345,290,0.0046875,-10.30645456314087,0.2,61.206896551724135,-0.030611249245703222,982.4886352539063,,
0,0.5,1984,31,11013,0.004403807,-0.0010480880737304688,0.0003,647.8333129882812,-327.914178125,300,0.003125,-10.301598644256591,0.2,60.71875,-0.025955682434141637,1312.0561645507812,,
,0.5,2048,,,0.009902152,-0.00035071372985839844,0.0003,446.5042419433594,,310,0.0265625,-10.298707675933837,0.2,,-0.041454709228128196,908.2580932617187,-189.2689278,400.0
0,0.5,2048,32,12608,,,,,-321.6152962424242,,,,,59.63636363636363,,,,
0,0.5,2112,33,12786,0.005636853,-0.0008195638656616211,0.0003,634.5159301757812,-307.84482366666657,320,0.01875,-10.277414894104004,0.2,57.44444444444444,-0.02576460726559162,1284.9627685546875,,
0,0.5,2176,34,13017,0.02363843,-2.0503997802734375e-05,0.0003,165.55801391601562,-307.84482366666657,330,0.1234375,-10.275303173065186,0.2,57.44444444444444,-0.0659713577479124,344.03106079101565,,
0,0.5,2240,35,13247,0.0074591655,0.0002702474594116211,0.0003,667.0659790039062,-306.3475354054053,340,0.028125,-10.288669872283936,0.2,57.432432432432435,-0.02727477438747883,1350.6298828125,,
0,0.5,2304,36,13458,0.0036952877,-0.0004527568817138672,0.0003,722.9591064453125,-303.2521014999999,350,0.0,-10.296284294128418,0.2,56.94736842105263,-0.02174139991402626,1462.2979370117187,,
0,0.5,2368,37,13693,0.003513854,0.0003966093063354492,0.0003,768.3294067382812,-303.2521014999999,360,0.003125,-10.293078136444091,0.2,56.94736842105263,-0.024633906595408917,1553.2671875,,
0,0.5,2432,38,13923,0.0053369645,0.0004639625549316406,0.0003,889.9642333984375,-305.846587097561,370,0.0078125,-10.287652587890625,0.2,57.46341463414634,-0.035522533021867274,1797.32080078125,,
0,0.5,2496,39,14117,0.0073333615,0.000598907470703125,0.0003,471.8042907714844,-305.846587097561,380,0.021875,-10.292065715789795,0.2,57.46341463414634,-0.03364424556493759,958.696337890625,,
,0.5,2560,,,0.009285461,8.71419906616211e-05,0.0003,370.04779052734375,,390,0.025,-10.297494697570801,0.2,,-0.037951440922915934,754.960595703125,-190.10567280000004,67.0
0,0.5,2560,40,15652,,,,,-308.0296613571429,,,,,58.023809523809526,,,,
0,0.5,2624,41,15868,0.008785124,-0.0010017156600952148,0.0003,476.0727233886719,-308.0296613571429,400,0.0265625,-10.307054233551025,0.2,58.023809523809526,-0.0325223152525723,967.1407348632813,,
0,0.5,2688,42,16090,0.003624252,-0.0005480051040649414,0.0003,544.6787109375,-306.519106,410,0.0,-10.30762758255005,0.2,58.02325581395349,-0.021082554012537003,1105.0302734375,,
0,0.5,2752,43,16315,0.0033717575,-0.00019109249114990234,0.0003,657.7244262695312,-307.04664469565216,420,0.0015625,-10.30410795211792,0.2,58.391304347826086,-0.02266024649143219,1331.390380859375,,
0,0.5,2816,44,16530,0.0075421175,-0.00029468536376953125,0.0003,522.2528686523438,-303.04741268749996,430,0.0234375,-10.304651355743408,0.2,57.75,-0.03816249947994947,1059.7090454101562,,
0,0.5,2880,45,16757,0.008848973,-0.0002505779266357422,0.0003,345.8621826171875,-299.31843461224486,440,0.0296875,-10.30462713241577,0.2,57.224489795918366,-0.03396909013390541,705.9324645996094,,
0,0.5,2944,46,16966,0.0034414977,0.00027698278427124023,0.0003,948.0674438476562,-299.31843461224486,450,0.0,-10.306047821044922,0.2,57.224489795918366,-0.020752280950546265,1912.8553955078125,,
0,0.5,3008,47,17192,0.002108478,-0.00017440319061279297,0.0003,703.2779541015625,-299.31843461224486,460,0.0,-10.304784679412842,0.2,57.224489795918366,-0.01598799731582403,1423.1431396484375,,
,0.5,3072,,,0.0032158513,0.00024819374084472656,0.0003,823.8402709960938,,470,0.003125,-10.30997314453125,0.2,,-0.021738455072045325,1664.7921752929688,-121.61120980000001,400.0
0,0.5,3072,48,18789,,,,,-299.80048066666666,,,,,57.470588235294116,,,,
0,0.5,3136,49,19003,0.0043722866,-0.00035941600799560547,0.0003,499.4632873535156,-305.0582351320755,480,0.0046875,-10.313615131378175,0.2,58.18867924528302,-0.029012775421142577,1013.7969421386719,,
0,0.5,3200,50,19217,0.006015133,0.00014477968215942383,0.0003,492.1565246582031,-302.2298117592593,490,0.0109375,-10.308094596862793,0.2,57.72222222222222,-0.03057560008019209,999.4182067871094,,
0,0.5,3264,51,19409,0.004245621,-1.0967254638671875e-05,0.0003,857.724365234375,-302.2298117592593,500,0.0046875,-10.293051433563232,0.2,57.72222222222222,-0.025589254684746265,1732.1635498046876,,
0,0.5,3328,52,19641,0.0032246346,-0.00011861324310302734,0.0003,658.9345092773438,-301.22881405357145,510,0.00625,-10.284090423583985,0.2,57.482142857142854,-0.023249348811805248,1334.3472534179687,,
0,0.5,3392,53,19853,0.007815071,7.3909759521484375e-06,0.0003,651.27978515625,-303.32731994736844,520,0.021875,-10.280692672729492,0.2,57.89473684210526,-0.03631164543330669,1317.8181762695312,,
0,0.5,3456,54,20094,0.0042832457,-3.933906555175781e-06,0.0003,705.430419921875,-303.32731994736844,530,0.0046875,-10.26860065460205,0.2,57.89473684210526,-0.023171719908714295,1426.9274658203126,,
0,0.5,3520,55,20302,0.0046743024,1.7881393432617188e-06,0.0003,976.6958618164062,-303.32731994736844,540,0.0015625,-10.26532621383667,0.2,57.89473684210526,-0.02706602793186903,1971.0056640625,,
,0.5,3584,,,0.0029911203,-3.5762786865234375e-07,0.0003,625.2171630859375,,550,0.0,-10.268050003051759,0.2,,-0.017620606534183025,1266.4726318359376,-189.0692068,100.0
0,0.5,3584,56,21860,,,,,-304.94818608474577,,,,,58.40677966101695,,,,
0,0.5,3648,57,22073,0.0058096107,-3.5762786865234375e-07,0.0003,546.7958984375,-306.7277639166667,560,0.015625,-10.282168579101562,0.2,58.65,-0.02863321080803871,1108.6425903320312,,
0,0.5,3712,58,22273,0.0027771043,1.7881393432617188e-07,0.0003,575.7872314453125,-305.0168951129032,570,0.0,-10.283833026885986,0.2,58.354838709677416,-0.013953353092074395,1167.1806518554688,,
0,0.5,3776,59,22511,0.004087177,-2.086162567138672e-05,0.0003,555.1187133789062,-305.0168951129032,580,0.0046875,-10.283667659759521,0.2,58.354838709677416,-0.02408103086054325,1125.2835205078125,,
0,0.5,3840,60,22749,0.003226404,-8.702278137207031e-05,0.0003,1061.427978515625,-304.650789984375,590,0.0,-10.2897479057312,0.2,58.109375,-0.019048611633479595,2140.6044189453123,,
0,0.5,3904,61,22970,0.008932364,7.212162017822266e-06,0.0003,619.4171142578125,-304.650789984375,600,0.021875,-10.296020030975342,0.2,58.109375,-0.03658504635095596,1254.2562866210938,,
0,0.5,3968,62,23195,0.005307856,3.635883331298828e-06,0.0003,761.5741577148438,-307.07926822727273,610,0.0,-10.286856365203857,0.2,58.71212121212121,-0.02716841921210289,1539.9025512695312,,
0,0.5,4032,63,23418,0.007889538,1.0669231414794922e-05,0.0003,491.7245178222656,-303.72168664179105,620,0.0234375,-10.278645133972168,0.2,58.07462686567164,-0.036493304185569286,998.2419677734375,,
,0.5,4096,,,0.005449773,-0.00010776519775390625,0.0003,586.131591796875,,630,0.015625,-10.268980503082275,0.2,,-0.028186601772904395,1187.7428955078126,-189.26560619999998,400.0
0,0.5,4096,64,24970,,,,,-304.7285576231884,,,,,58.289855072463766,,,,
0,0.5,4160,65,25158,0.004576415,-6.103515625e-05,0.0003,625.066650390625,-304.7285576231884,640,0.00625,-10.263445186614991,0.2,58.289855072463766,-0.02765257637947798,1265.3126220703125,,
0,0.5,4224,66,25375,0.0107461875,-1.704692840576172e-05,0.0003,432.13079833984375,-302.36895882857146,650,0.04375,-10.258251762390136,0.2,57.857142857142854,-0.04544056616723537,879.40947265625,,
0,0.5,4288,67,25583,0.0059866244,-3.445148468017578e-05,0.0003,444.56982421875,-302.33359216438356,660,0.0109375,-10.26117401123047,0.2,58.136986301369866,-0.03141459301114082,903.7698852539063,,
0,0.5,4352,68,25802,0.015877465,3.069639205932617e-05,0.0003,245.8174285888672,-299.2493244864865,670,0.071875,-10.260292720794677,0.2,57.54054054054054,-0.049851154908537865,504.45830688476565,,
0,0.5,4416,69,26054,0.004943696,-1.1920928955078125e-07,0.0003,485.6589050292969,-296.010373381579,680,0.00625,-10.256609058380127,0.2,57.171052631578945,-0.0202894426882267,986.0391418457032,,
0,0.5,4480,70,26271,0.009948907,5.662441253662109e-06,0.0003,451.06640625,-296.010373381579,690,0.0390625,-10.256476402282715,0.2,57.171052631578945,-0.04316994324326515,916.2304931640625,,
0,0.5,4544,71,26485,0.0029697968,3.975629806518555e-05,0.0003,742.218017578125,-296.010373381579,700,0.0015625,-10.261262893676758,0.2,57.171052631578945,-0.012239625304937362,1500.9245727539062,,
,0.5,4608,,,0.0023983046,-2.2172927856445312e-05,0.0003,756.953857421875,,710,0.0,-10.262142181396484,0.2,,-0.016522380523383617,1530.5661743164062,-189.2108736,100.0
0,0.5,4608,72,28012,,,,,-297.3079928076923,,,,,57.48717948717949,,,,
0,0.5,4672,73,28231,0.0051111653,1.0967254638671875e-05,0.0003,452.1129455566406,-297.3079928076923,720,0.0109375,-10.260453987121583,0.2,57.48717948717949,-0.030357135087251665,918.7377563476563,,
0,0.5,4736,74,28443,0.0086396225,-1.3709068298339844e-05,0.0003,766.4111938476562,-299.72253501250003,730,0.0375,-10.2592848777771,0.2,57.925,-0.0353882048279047,1549.7421875,,
0,0.5,4800,75,28662,0.009173612,-9.298324584960938e-06,0.0003,351.4341125488281,-299.72253501250003,740,0.034375,-10.25882978439331,0.2,57.925,-0.040337640792131424,716.9366271972656,,
0,0.5,4864,76,28855,0.009571647,6.854534149169922e-06,0.0003,502.51055908203125,-297.782033695122,750,0.0328125,-10.251569747924805,0.2,57.792682926829265,-0.03668383806943894,1020.4558349609375,,
0,0.5,4928,77,29097,0.011313421,-3.4570693969726562e-06,0.0003,312.4463195800781,-297.9855144337349,760,0.0484375,-10.258578205108643,0.2,58.04819277108434,-0.0413439504802227,638.129833984375,,
0,0.5,4992,78,29325,0.006113369,3.2007694244384766e-05,0.0003,843.4353637695312,-297.88899064285715,770,0.0078125,-10.271480369567872,0.2,58.04761904761905,-0.023824962973594665,1703.1763671875,,
0,0.475,5056,79,29520,0.0034717936,-1.9073486328125e-06,0.0003,771.2644653320312,-297.88899064285715,780,0.0015625,-10.276601314544678,0.2,58.04761904761905,-0.02101181335747242,1558.970361328125,,
