time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/n_updates,train/explained_variance,train/learning_rate,train/is_line_search_success,train/kl_divergence_loss,train/value_loss,train/policy_objective,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
10490,1856,0,29,28,0.0011393427848815918,0.0003,1.0,0.0033757835626602173,841.56328125,0.24843114614486694,65.53846153846153,-359.64379353846147,,
10727,1920,0,30,29,-0.001726388931274414,0.0003,1.0,0.004013111814856529,1367.9408203125,0.2329637110233307,65.53846153846153,-359.64379353846147,,
10940,1984,0,31,30,-0.00036144256591796875,0.0003,1.0,0.004477956332266331,2084.0802734375,0.24158930778503418,66.11111111111111,-362.56695459259254,,
,2048,,,31,-0.0015739202499389648,0.0003,1.0,0.004826326854526997,1031.8706787109375,0.26375535130500793,,,-200.2442944,240.0
12485,2048,0,32,,,,,,,,66.96551724137932,-364.0598236896551,,
12672,2112,0,33,32,0.0009226799011230469,0.0003,1.0,0.004553785547614098,799.7087524414062,0.2699069082736969,66.96551724137932,-364.0598236896551,,
12857,2176,0,34,33,-0.00018143653869628906,0.0003,1.0,0.0057722157798707485,1024.214825439453,0.20535096526145935,67.6,-364.70928799999996,,
13034,2240,0,35,34,0.00012159347534179688,0.0003,1.0,0.005085756070911884,696.2180053710938,0.20613965392112732,66.93548387096774,-359.7655594193548,,
13229,2304,0,36,35,-0.00019156932830810547,0.0003,1.0,0.005572170950472355,964.7390441894531,0.23596110939979553,66.93548387096774,-359.7655594193548,,
13410,2368,0,37,36,0.0001074075698852539,0.0003,1.0,0.005590327549725771,795.1071105957031,0.2239922285079956,67.90625,-362.67151021875,,
13608,2432,0,38,37,0.00012731552124023438,0.0003,1.0,0.005228285677731037,817.5372375488281,0.2082846611738205,68.72727272727273,-363.4922945454545,,
13808,2496,0,39,38,6.973743438720703e-06,0.0003,1.0,0.005527657922357321,941.9181274414062,0.21514852344989777,69.23529411764706,-363.8168512647058,,
