time/total_timesteps,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/iterations,train/loss,train/clip_fraction,train/n_updates,train/value_loss,train/policy_gradient_loss,train/learning_rate,train/clip_range,train/entropy_loss,train/approx_kl,train/explained_variance,eval/mean_ep_length,eval/mean_reward
60288,0,-181.99573774,399.49,141642,471,13.793845176696777,0.00703125,4700,27.694518947601317,-0.0020975401625037194,0.0003,0.2,-0.10863817632198333,0.002124859,0.0,,
60416,,,,,,899.340576171875,0.009375,4710,1516.2036712646484,-0.0061120731756091114,0.0003,0.2,-0.13930587470531464,0.0018057381,0.0,400.0,-181.652447
60416,0,-181.99573774,399.49,142657,472,,,,,,,,,,,,
60544,0,-181.99573774,399.49,142717,473,12.536636352539062,0.00546875,4720,26.46457357406616,-0.0024442823603749277,0.0003,0.2,-0.14684861227869989,0.0014317348,1.1920928955078125e-07,,
60672,0,-181.99573774,399.49,142779,474,11.508407592773438,0.0,4730,24.70675163269043,-2.3283064365386963e-08,0.0003,0.2,-0.12879113256931304,7.21775e-08,1.1920928955078125e-07,,
60800,0,-181.99573774,399.49,142841,475,12.209198951721191,0.00703125,4740,24.532414150238036,-0.002550706872716546,0.0003,0.2,-0.12921886444091796,0.0014283396,0.0,,
60928,,,,,,13.10843563079834,0.0203125,4750,24.718377017974852,-0.005817695613950491,0.0003,0.2,-0.12713334038853646,0.0058645075,1.1920928955078125e-07,400.0,-181.80599239999998
60928,0,-181.99573774,399.49,143854,476,,,,,,,,,,,,
61056,0,-181.99573774,399.49,143916,477,10.009542465209961,0.00390625,4760,24.511472320556642,-0.0010533321183174849,0.0003,0.2,-0.1294598326086998,0.00073696533,0.0,,
61184,0,-181.99573774,399.49,143976,478,11.848821640014648,0.01015625,4770,24.510142707824706,-0.0031327099539339544,0.0003,0.2,-0.13531566709280013,0.0018373458,0.0,,
61312,0,-181.9781461,399.47,144037,479,12.011991500854492,0.00078125,4780,24.51036491394043,-0.0005470401607453823,0.0003,0.2,-0.1468128480017185,0.00015478535,0.0,,
61440,,,,,,264.9894714355469,0.00546875,4790,603.5642097473144,-0.0005741140805184842,0.0003,0.2,-0.1800271600484848,0.0014058105,0.0,400.0,-181.65719199999998
61440,0,-181.9781461,399.47,145044,480,,,,,,,,,,,,
61568,0,-181.9781461,399.47,145105,481,12.752790451049805,0.0078125,4800,25.656523323059083,-0.0019460035488009452,0.0003,0.2,-0.14845505803823472,0.0016808794,0.0,,
61696,0,-181.96009026,399.48,145165,482,11.936119079589844,0.0125,4810,24.64650707244873,-0.00412731971591711,0.0003,0.2,-0.15500277802348136,0.002192719,0.0,,
61824,0,-181.95091582,399.48,145226,483,389.5420837402344,0.0140625,4820,610.0768203735352,-0.007325656060129404,0.0003,0.2,-0.1881719283759594,0.0033953264,1.1920928955078125e-07,,
61952,,,,,,847.4302368164062,0.0,4830,1080.939260864258,-0.00018493793904781342,0.0003,0.2,-0.17382434606552125,0.00010994496,0.0,400.0,-181.5164076
61952,0,-181.94143713000003,399.57,146238,484,,,,,,,,,,,,
62080,0,-181.94143713000003,399.57,146298,485,646.3836059570312,0.00546875,4840,1008.8887298583984,-0.0010721609462052584,0.0003,0.2,-0.16694207787513732,0.0010328325,0.0,,
62208,0,-181.94143713000003,399.57,146360,486,13.078436851501465,0.01796875,4850,26.43732328414917,-0.004765179520472884,0.0003,0.2,-0.1346693865954876,0.0032647476,0.0,,
62336,0,-181.94143713000003,399.57,146421,487,10.839816093444824,0.00703125,4860,24.72698383331299,-0.0012088628485798837,0.0003,0.2,-0.1407391220331192,0.0012558391,0.0,,
62464,,,,,,11.669733047485352,0.00546875,4870,24.536502265930174,-0.002039858140051365,0.0003,0.2,-0.14129899367690085,0.0014126543,1.1920928955078125e-07,400.0,-181.65435480000002
62464,0,-181.94143713000003,399.57,147431,488,,,,,,,,,,,,
62592,0,-181.94143713000003,399.57,147492,489,11.443603515625,0.0078125,4880,24.512686347961427,-0.0017612920142710208,0.0003,0.2,-0.14176626428961753,0.0015355614,0.0,,
62720,0,-181.94143713000003,399.57,147553,490,11.733436584472656,0.0046875,4890,24.5118971824646,-0.00203350055962801,0.0003,0.2,-0.13884211108088493,0.00066445395,1.1920928955078125e-07,,
62848,0,-181.93520077000002,399.57,147614,491,12.818021774291992,0.0,4900,24.51016511917114,3.260616213083267e-05,0.0003,0.2,-0.13565987721085548,3.923662e-06,0.0,,
62976,,,,,,515.423095703125,0.0,4910,1129.5241973876953,-9.558028541505337e-05,0.0003,0.2,-0.1663722150027752,2.1981075e-05,0.0,400.0,-181.591031
62976,0,-181.93520077000002,399.57,148624,492,,,,,,,,,,,,
63104,0,-181.93520077000002,399.57,148685,493,12.97538948059082,0.003125,4920,26.195871829986572,-0.0007252362091094255,0.0003,0.2,-0.13668260127305984,0.00034053624,1.1920928955078125e-07,,
63232,0,-181.92484303,399.57,148746,494,11.33356761932373,0.00703125,4930,24.701202487945558,-0.001944993995130062,0.0003,0.2,-0.14608558639883995,0.0008563143,0.0,,
63360,0,-181.92484303,399.57,148807,495,483.6667785644531,0.00390625,4940,1136.6375579833984,-0.0006470921449363232,0.0003,0.2,-0.20413409397006035,0.0006474769,0.0,,
63488,,,,,,11.566020965576172,0.003125,4950,26.273826694488527,-0.00045923227444291117,0.0003,0.2,-0.1554926924407482,0.0004812451,0.0,400.0,-181.5104702
63488,0,-181.90335515000004,399.57,149814,496,,,,,,,,,,,,
63616,0,-181.90335515000004,399.57,149876,497,869.57177734375,0.0,4960,1637.2492431640626,-0.0003579519223421812,0.0003,0.2,-0.18964519798755647,0.00012213131,-1.1920928955078125e-07,,
63744,0,-181.90335515000004,399.57,149936,498,13.084624290466309,0.00546875,4970,26.90619029998779,-0.002578115649521351,0.0003,0.2,-0.18795628547668458,0.0010730894,-2.384185791015625e-07,,
63872,0,-181.90335515000004,399.57,149998,499,11.050163269042969,0.00859375,4980,24.712638473510744,-0.0025194811169058084,0.0003,0.2,-0.14438911378383637,0.0015155426,1.1920928955078125e-07,,
64000,,,,,,12.254190444946289,0.0125,4990,25.30504503250122,-0.004358427599072456,0.0003,0.2,-0.1753066748380661,0.002268137,1.1920928955078125e-07,400.0,-181.87683779999998
64000,0,-181.90335515000004,399.57,151002,500,,,,,,,,,,,,
64128,0,-181.90335515000004,399.57,151064,501,11.472185134887695,0.0,5000,24.519354248046874,-0.000332491472363472,0.0003,0.2,-0.13437831476330758,0.00014993828,0.0,,
64256,0,-181.90335515000004,399.57,151125,502,10.649680137634277,0.0,5010,24.512631797790526,-9.425263851881027e-06,0.0003,0.2,-0.13219355717301368,3.6302954e-06,0.0,,
64384,0,-181.90335515000004,399.57,151185,503,12.300590515136719,0.00625,5020,24.510321140289307,-0.001339706126600504,0.0003,0.2,-0.13154167234897612,0.001241446,0.0,,
64512,,,,,,11.319741249084473,0.009375,5030,24.512779331207277,-0.0024510901421308517,0.0003,0.2,-0.12621255032718182,0.0015491382,1.1920928955078125e-07,400.0,-181.874303
64512,0,-181.89435729999997,399.57,152195,504,,,,,,,,,,,,
64640,0,-181.89435729999997,399.57,152256,505,451.4569396972656,0.03203125,5040,648.5501670837402,-0.0018750869669020176,0.0003,0.2,-0.14671095833182335,0.004363028,0.0,,
64768,0,-181.89435729999997,399.57,152317,506,12.283884048461914,0.00625,5050,25.38422622680664,-0.0026877074968069794,0.0003,0.2,-0.0996338177472353,0.0021041231,0.0,,
64896,0,-181.89275263,399.57,152378,507,12.181564331054688,0.0,5060,24.61210823059082,1.5133991837501526e-08,0.0003,0.2,-0.098155352845788,0.0,0.0,,
65024,,,,,,378.2965393066406,0.0015625,5070,655.4932886123657,-0.00048520760610699655,0.0003,0.2,-0.13106544353067875,0.00035582436,0.0,400.0,-181.3610832
65024,0,-181.89812945000003,399.57,153391,508,,,,,,,,,,,,
65152,0,-181.89236676000004,399.57,153452,509,297.466064453125,0.00546875,5080,1165.648193359375,-0.0032977727241814137,0.0003,0.2,-0.1290398471057415,0.0006944714,-1.1920928955078125e-07,,
65280,0,-181.89236676000004,399.57,153513,510,837.9871826171875,0.003125,5090,1087.432598876953,-0.0032520540524274113,0.0003,0.2,-0.13242309354245663,0.0008203178,0.0,,
65408,0,-181.89236676000004,399.57,153574,511,11.943340301513672,0.01015625,5100,26.381169033050536,-0.0033740531653165817,0.0003,0.2,-0.11025174893438816,0.0022200015,0.0,,
65536,,,,,,11.146862983703613,0.01328125,5110,24.725628280639647,-0.003435371071100235,0.0003,0.2,-0.12312997356057168,0.0022784695,0.0,400.0,-181.528014
65536,0,-181.89236676000004,399.57,154580,512,,,,,,,,,,,,
65664,0,-181.89236676000004,399.57,154642,513,12.386186599731445,0.0,5120,24.536859035491943,1.885928213596344e-08,0.0003,0.2,-0.13035980090498925,6.472692e-08,1.1920928955078125e-07,,
65792,0,-181.89236676000004,399.57,154703,514,12.618837356567383,0.00390625,5130,24.512559986114503,-0.001213314663618803,0.0003,0.2,-0.12892432883381844,0.00061578397,0.0,,
65920,0,-181.89236676000004,399.57,154764,515,12.040328979492188,0.0,5140,24.509818935394286,1.0710209608078002e-09,0.0003,0.2,-0.12555042356252671,0.0,0.0,,
66048,,,,,,12.054146766662598,0.003125,5150,24.51010446548462,-0.0016827202402055264,0.0003,0.2,-0.1302033893764019,0.0003100112,0.0,400.0,-181.4989762
66048,0,-181.89135366000002,399.59,155776,516,,,,,,,,,,,,
66176,0,-181.89135366000002,399.59,155837,517,1029.4169921875,0.0015625,5160,1217.4704421997071,-0.0006292142905294895,0.0003,0.2,-0.17492250725626945,0.00042730756,0.0,,
66304,0,-181.89135366000002,399.59,155898,518,13.06781005859375,0.01484375,5170,26.2384654045105,-0.0031214355025440455,0.0003,0.2,-0.13048567473888398,0.0020194426,0.0,,
66432,0,-181.89798137000002,399.59,155960,519,11.24639892578125,0.003125,5180,24.70226764678955,-0.0006147083826363086,0.0003,0.2,-0.13194543421268462,0.0005058707,-1.1920928955078125e-07,,
66560,,,,,,600.1473999023438,0.009375,5190,1226.2043090820312,-0.004700188944116235,0.0003,0.2,-0.1819971263408661,0.001957784,-1.1920928955078125e-07,400.0,-181.9962938
66560,0,-181.89798137000002,399.59,156968,520,,,,,,,,,,,,
66688,0,-181.89500929000002,399.59,157030,521,12.866908073425293,0.00390625,5200,26.166522598266603,-0.0006226400379091501,0.0003,0.2,-0.144895139336586,0.00071818335,0.0,,
66816,0,-181.89500929000002,399.59,157091,522,1234.672607421875,0.00390625,5210,1765.3484313964843,-0.0007218249142169952,0.0003,0.2,-0.17127268090844155,0.0007659695,0.0,,
66944,0,-181.89500929000002,399.59,157152,523,11.53317928314209,0.01328125,5220,26.431911754608155,-0.004562625475227833,0.0003,0.2,-0.16277895644307136,0.0023595178,0.0,,
67072,,,,,,11.69979476928711,0.0,5230,24.70679168701172,-5.3830444812774656e-08,0.0003,0.2,-0.11785857379436493,1.1920929e-07,0.0,400.0,-181.63350799999998
67072,0,-181.89500929000002,399.59,158162,524,,,,,,,,,,,,
67200,0,-181.89500929000002,399.59,158223,525,11.115739822387695,0.003125,5240,24.53456163406372,-0.001019801525399089,0.0003,0.2,-0.11187866143882275,0.00051132217,0.0,,
67328,0,-181.89500929000002,399.59,158285,526,11.850595474243164,0.0046875,5250,24.513504314422608,-0.001573516009375453,0.0003,0.2,-0.10788196064531803,0.0016442058,0.0,,
67456,0,-181.89500929000002,399.59,158346,527,12.380622863769531,0.0046875,5260,24.50880241394043,-0.0019124175421893596,0.0003,0.2,-0.11371746808290481,0.0014798497,1.1920928955078125e-07,,
67584,,,,,,10.521076202392578,0.015625,5270,24.99339017868042,-0.0039296293631196026,0.0003,0.2,-0.12355422228574753,0.0049673473,0.0,400.0,-181.65288560000005
67584,0,-181.89500929000002,399.59,159362,528,,,,,,,,,,,,
67712,0,-181.88415973,399.55,159423,529,11.125324249267578,0.00625,5280,24.512185859680176,-0.002554686041548848,0.0003,0.2,-0.13488024324178696,0.001229703,0.0,,
67840,0,-181.88415973,399.55,159483,530,142.32264709472656,0.01171875,5290,299.3876424789429,-0.001508814189583063,0.0003,0.2,-0.1655598659068346,0.0030205632,1.1920928955078125e-07,,
67968,0,-181.88415973,399.55,159544,531,11.969935417175293,0.009375,5300,24.549876403808593,-0.0014604273717850446,0.0003,0.2,-0.10654503442347049,0.0012884908,0.0,,
68096,,,,,,11.335922241210938,0.0,5310,24.514707946777342,-1.578591763973236e-08,0.0003,0.2,-0.10011365078389645,2.0489097e-08,0.0,400.0,-181.467169
68096,0,-181.87184298,399.55,160554,532,,,,,,,,,,,,
68224,0,-181.87588477,399.52,160616,533,416.07232666015625,0.0,5320,707.6663993835449,-0.00017126621678471566,0.0003,0.2,-0.13354009091854097,5.8455393e-05,0.0,,
68352,0,-181.86267742000004,399.52,160677,534,548.0640869140625,0.0,5330,1207.6505462646485,-0.0003292256034910679,0.0003,0.2,-0.13832047283649446,9.812554e-05,0.0,,
68480,0,-181.86267742000004,399.52,160737,535,589.8174438476562,0.00234375,5340,1178.9372650146483,-0.0007068606093525887,0.0003,0.2,-0.13749084770679473,0.00046647945,0.0,,
68608,,,,,,14.311092376708984,0.0,5350,26.409080982208252,1.555308699607849e-08,0.0003,0.2,-0.09550926014780999,0.0,1.1920928955078125e-07,400.0,-181.862377
68608,0,-181.86267742000004,399.52,161748,536,,,,,,,,,,,,
68736,0,-181.86267742000004,399.52,161809,537,11.726190567016602,0.00390625,5360,24.724400901794432,-0.00044523635879158976,0.0003,0.2,-0.09575550146400928,0.0006682598,0.0,,
68864,0,-181.86267742000004,399.52,161871,538,11.63281536102295,0.01015625,5370,24.53456315994263,-0.003732902789488435,0.0003,0.2,-0.09984251633286476,0.002323451,0.0,,
68992,0,-181.86267742000004,399.52,161932,539,11.296479225158691,0.0015625,5380,24.514694690704346,-0.0006608806550502777,0.0003,0.2,-0.10279035083949566,0.00022922223,0.0,,
69120,,,,,,12.224431991577148,0.00546875,5390,24.51121778488159,-0.0022733425721526146,0.0003,0.2,-0.1013619527220726,0.001070145,0.0,400.0,-181.82610119999998
69120,0,-181.86267742000004,399.52,162909,540,,,,,,,,,,,,
69248,0,-181.85651998,399.52,162967,541,12.68200969696045,0.00546875,5400,24.509304904937743,-0.0014013312757015228,0.0003,0.2,-0.10543303526937961,0.001435339,1.1920928955078125e-07,,
69376,0,-181.85651998,399.52,163023,542,487.334716796875,0.0,5410,1255.5989013671874,-0.0003827572800219059,0.0003,0.2,-0.14994795806705952,0.00016065594,0.0,,
69504,0,-181.85651998,399.52,163077,543,12.345398902893066,0.01015625,5420,26.16301155090332,-0.002573732379823923,0.0003,0.2,-0.10120551995933055,0.0018146657,0.0,,
69632,,,,,,11.330413818359375,0.00390625,5430,24.70117826461792,-0.002394108846783638,0.0003,0.2,-0.10443180687725544,0.0010966281,0.0,400.0,-181.7024674
69632,0,-181.867979,399.52,163991,544,,,,,,,,,,,,
69760,0,-181.867979,399.52,164048,545,751.0021362304688,0.00078125,5440,1327.290673828125,-0.00028516333550214766,0.0003,0.2,-0.15778793282806874,0.00027660932,0.0,,
69888,0,-181.84796010999997,399.61,164104,546,13.601284980773926,0.01015625,5450,26.319911670684814,-0.0031776575371623038,0.0003,0.2,-0.11971481554210187,0.0020195916,1.1920928955078125e-07,,
70016,0,-181.84796010999997,399.61,164160,547,841.9860229492188,0.0015625,5460,1548.8253112792968,-0.0006751073524355888,0.0003,0.2,-0.17847539484500885,0.0002825004,0.0,,
70144,,,,,,11.329130172729492,0.0046875,5470,26.60978603363037,-0.0016811824403703212,0.0003,0.2,-0.18613116145133973,0.0007281359,0.0,400.0,-181.49457280000001
70144,0,-181.84796010999997,399.61,165071,548,,,,,,,,,,,,
70272,0,-181.84796010999997,399.61,165126,549,11.870637893676758,0.0,5480,24.707873344421387,-9.058881551027298e-05,0.0003,0.2,-0.14181144312024116,2.8808601e-05,-1.1920928955078125e-07,,
70400,0,-181.84796010999997,399.61,165180,550,12.126822471618652,0.00234375,5490,24.53530111312866,-0.00037209130823612213,0.0003,0.2,-0.1451552040874958,0.00034884363,0.0,,
70528,0,-181.84796010999997,399.61,165235,551,11.75563907623291,0.0015625,5500,24.513292026519775,-0.00039362721145153046,0.0003,0.2,-0.14189659506082536,0.00029129023,0.0,,
70656,,,,,,11.109172821044922,0.0,5510,24.51142978668213,-1.825392246246338e-08,0.0003,0.2,-0.13784920126199723,0.0,0.0,400.0,-181.5847714
70656,0,-181.84796010999997,399.61,166165,552,,,,,,,,,,,,
70784,0,-181.84796010999997,399.61,166226,553,12.66715145111084,0.00859375,5520,24.50844316482544,-0.002111818641424179,0.0003,0.2,-0.1423144221305847,0.0015976932,1.1920928955078125e-07,,
70912,0,-181.85009561000004,399.67,166287,554,10.65424919128418,0.0,5530,24.510494422912597,3.487803041934967e-08,0.0003,0.2,-0.15314909145236016,4.172325e-07,0.0,,
71040,0,-181.85009561000004,399.67,166348,555,308.477783203125,0.01484375,5540,321.5881163597107,-0.001140880398452282,0.0003,0.2,-0.19963498041033745,0.003039292,1.1920928955078125e-07,,
71168,,,,,,12.535423278808594,0.0,5550,24.895542526245116,7.453029975295067e-05,0.0003,0.2,-0.13228521049022673,9.961752e-05,0.0,400.0,-181.71068359999998
71168,0,-181.85009561000004,399.67,167358,556,,,,,,,,,,,,
71296,0,-181.8383479,399.67,167419,557,12.15567684173584,0.00390625,5560,24.558173656463623,-0.0013023531995713712,0.0003,0.2,-0.13946911990642546,0.00056862505,1.1920928955078125e-07,,
71424,0,-181.834564,399.67,167480,558,371.9630432128906,0.01328125,5570,762.2163696289062,-0.0010532403364777565,0.0003,0.2,-0.17896286584436893,0.003394484,0.0,,
71552,0,-181.83395879999998,399.66,167542,559,750.5474853515625,0.00546875,5580,1302.2588897705077,-0.0010036972351372242,0.0003,0.2,-0.2320892598479986,0.00078300154,0.0,,
71680,,,,,,372.18927001953125,0.0046875,5590,1242.0960968017578,-0.0024538619443774225,0.0003,0.2,-0.17917836792767047,0.0009669792,0.0,400.0,-181.9729452
71680,0,-181.83395879999998,399.66,168554,560,,,,,,,,,,,,
71808,0,-181.83395879999998,399.66,168615,561,14.795577049255371,0.00703125,5600,26.388356685638428,-0.001665068417787552,0.0003,0.2,-0.14094156697392463,0.00072311796,0.0,,
71936,0,-181.83395879999998,399.66,168676,562,11.634477615356445,0.01015625,5610,24.724804210662843,-0.004745633620768785,0.0003,0.2,-0.16576312333345414,0.0016270964,-1.1920928955078125e-07,,
72064,0,-181.83395879999998,399.66,168737,563,11.09708023071289,0.0,5620,24.53746929168701,2.5050714612007143e-06,0.0003,0.2,-0.17145365104079247,3.4892e-06,0.0,,
72192,,,,,,12.618793487548828,0.00234375,5630,24.51193723678589,-0.0012312445789575577,0.0003,0.2,-0.15850930884480477,0.00055490294,0.0,400.0,-181.65018659999998
72192,0,-181.83395879999998,399.66,169752,564,,,,,,,,,,,,
72320,0,-181.83395879999998,399.66,169814,565,11.439634323120117,0.01171875,5640,24.5098783493042,-0.0024766560643911363,0.0003,0.2,-0.15745166316628456,0.00237111,0.0,,
72448,0,-181.83373385,399.69,169877,566,11.008851051330566,0.0109375,5650,24.510846519470213,-0.00424206405878067,0.0003,0.2,-0.16796086877584457,0.0017640027,0.0,,
72576,0,-181.83373385,399.69,169938,567,663.4317016601562,0.003125,5660,1352.7744201660157,-0.0004912357777357102,0.0003,0.2,-0.21982163786888123,0.00037369644,-1.1920928955078125e-07,,
72704,,,,,,12.339749336242676,0.00234375,5670,26.12081880569458,-0.0010517253540456295,0.0003,0.2,-0.1658538468182087,0.00042388774,-1.1920928955078125e-07,400.0,-181.70546439999998
72704,0,-181.83373385,399.69,170950,568,,,,,,,,,,,,
72832,0,-181.83984432,399.7,171011,569,11.10263729095459,0.03125,5680,24.700568675994873,-0.007250904198735952,0.0003,0.2,-0.16036333218216897,0.0062733586,1.1920928955078125e-07,,
72960,0,-181.83984432,399.7,171072,570,855.7806396484375,0.0015625,5690,1430.2782318115235,-0.000892513757571578,0.0003,0.2,-0.1948316551744938,0.00047923857,0.0,,
73088,0,-181.84632646000003,399.7,171135,571,13.258330345153809,0.0203125,5700,26.189638328552245,-0.00547714252024889,0.0003,0.2,-0.1293445698916912,0.0034804386,1.1920928955078125e-07,,
73216,,,,,,522.4120483398438,0.0140625,5710,1665.76943359375,-0.0038477216847240927,0.0003,0.2,-0.26783391609787943,0.0019678017,0.0,400.0,-181.4665488
73216,0,-181.84632646000003,399.7,172150,572,,,,,,,,,,,,
73344,0,-181.84632646000003,399.7,172212,573,13.027705192565918,0.0078125,5720,26.154333686828615,-0.002169256564229727,0.0003,0.2,-0.14370939657092094,0.0012736721,0.0,,
73472,0,-181.84632646000003,399.7,172273,574,12.064553260803223,0.00234375,5730,24.70080671310425,-0.0012018424458801746,0.0003,0.2,-0.14221706837415696,0.00083688926,0.0,,
73600,0,-181.84632646000003,399.7,172335,575,12.181551933288574,0.00625,5740,24.532803058624268,-0.0015351214911788701,0.0003,0.2,-0.1541013240814209,0.0010314905,-1.1920928955078125e-07,,
73728,,,,,,10.2828369140625,0.0,5750,24.513512516021727,-0.0001244166400283575,0.0003,0.2,-0.15432552099227906,2.8361566e-05,0.0,400.0,-181.56878360000002
73728,0,-181.84632646000003,399.7,173301,576,,,,,,,,,,,,
73856,0,-181.84632646000003,399.7,173357,577,12.352097511291504,0.0,5760,24.511256217956543,-0.000418974319472909,0.0003,0.2,-0.14836487621068956,0.00015674438,-1.1920928955078125e-07,,
73984,0,-181.84348278999997,399.68,173411,578,11.552042961120605,0.01875,5770,24.51082239151001,-0.0058289359789341685,0.0003,0.2,-0.1556074097752571,0.0041003623,0.0,,
74112,0,-181.84348278999997,399.68,173466,579,939.635498046875,0.0015625,5780,1534.6839752197266,-0.0003119563218206167,0.0003,0.2,-0.24812927320599557,0.00021592388,0.0,,
74240,,,,,,12.776329040527344,0.01796875,5790,26.509257507324218,-0.004277759278193116,0.0003,0.2,-0.17119960486888885,0.0033473931,0.0,400.0,-181.7005934
74240,0,-181.84348278999997,399.68,174379,580,,,,,,,,,,,,
74368,0,-181.84348278999997,399.68,174434,581,12.038743019104004,0.0078125,5800,24.70479860305786,-0.0021126180421561004,0.0003,0.2,-0.1382409006357193,0.0011299453,0.0,,
74496,0,-181.83723164,399.68,174488,582,10.489933013916016,0.0,5810,24.532782554626465,-3.0267657712101938e-05,0.0003,0.2,-0.12150078415870666,2.694549e-05,1.1920928955078125e-07,,
74624,0,-181.83341875000002,399.66,174546,583,440.8357849121094,0.00625,5820,809.8772071838379,-0.0005442384630441665,0.0003,0.2,-0.17777526639401914,0.0017473684,5.960464477539063e-08,,
74752,,,,,,609.850341796875,0.01953125,5830,1332.1035614013672,-0.0028263919055461885,0.0003,0.2,-0.25706102401018144,0.010363022,-1.1920928955078125e-07,400.0,-182.0198544
74752,0,-181.83441956000001,399.61,175522,584,,,,,,,,,,,,
74880,0,-181.83441956000001,399.61,175583,585,528.4683837890625,0.00546875,5840,1101.4033172607421,-0.00045561762526631356,0.0003,0.2,-0.1486269973218441,0.0017022621,0.0,,
75008,0,-181.83441956000001,399.61,175644,586,12.601733207702637,0.00078125,5850,26.305602741241454,-0.0007644300349056721,0.0003,0.2,-0.08523552156984807,0.00031026546,0.0,,
75136,0,-181.83441956000001,399.61,175706,587,11.123223304748535,0.0046875,5860,24.721881008148195,-0.0009612631984055042,0.0003,0.2,-0.07469470798969269,0.00055078603,0.0,,
75264,,,,,,11.95697021484375,0.00625,5870,25.353260135650636,-0.0024911177344620226,0.0003,0.2,-0.07074622735381127,0.001843689,0.0,400.0,-181.78769000000003
75264,0,-181.83441956000001,399.61,176715,588,,,,,,,,,,,,
75392,0,-181.83441956000001,399.61,176776,589,11.020217895507812,0.0109375,5880,24.514550304412843,-0.003440732602030039,0.0003,0.2,-0.07356974445283412,0.0031160796,0.0,,
75520,0,-181.83441956000001,399.61,176838,590,11.568132400512695,0.0,5890,24.51165351867676,-0.0001588018611073494,0.0003,0.2,-0.07888844646513463,5.1655807e-05,0.0,,
75648,0,-181.81828042000004,399.63,176899,591,10.648159980773926,0.0,5900,24.508539581298827,-2.0349398255348207e-08,0.0003,0.2,-0.08380095213651657,9.732321e-08,0.0,,
75776,,,,,,691.0333251953125,0.003125,5910,1279.9038360595703,-0.0004061618819832802,0.0003,0.2,-0.14043160527944565,0.0004136213,1.1920928955078125e-07,400.0,-181.943105
75776,0,-181.81828042000004,399.63,177914,592,,,,,,,,,,,,
75904,0,-181.81828042000004,399.63,177975,593,13.140231132507324,0.00546875,5920,26.059412479400635,-0.0014077326748520135,0.0003,0.2,-0.0799215167760849,0.0007538125,0.0,,
76032,0,-181.81694019000003,399.59,178037,594,11.29231071472168,0.0046875,5930,24.976089191436767,-0.001082795299589634,0.0003,0.2,-0.07160372398793698,0.0009848643,1.1920928955078125e-07,,
76160,0,-181.89437594000003,399.49,178100,595,675.9207763671875,0.003125,5940,1448.9827514648437,-0.0005892151035368443,0.0003,0.2,-0.12477550879120827,0.00048830593,1.1920928955078125e-07,,
76288,,,,,,793.3360595703125,0.00390625,5950,1503.4385223388672,-0.0005322445183992385,0.0003,0.2,-0.1219404760748148,0.0005275002,1.7881393432617188e-07,400.0,-181.9829884
76288,0,-181.90011669,399.46,179030,596,,,,,,,,,,,,
76416,0,-181.90011669,399.46,179086,597,610.7562866210938,0.003125,5960,1524.5548095703125,-0.000909520173445344,0.0003,0.2,-0.11915617883205414,0.0006789095,0.0,,
76544,0,-181.90011669,399.46,179141,598,12.143479347229004,0.0,5970,26.500610256195067,2.2910535335540773e-08,0.0003,0.2,-0.06209320351481438,0.0,1.1920928955078125e-07,,
76672,0,-181.90011669,399.46,179198,599,11.959423065185547,0.009375,5980,24.992058658599852,-0.0026254340074956415,0.0003,0.2,-0.06361580360680819,0.0022212667,-1.1920928955078125e-07,,
76800,,,,,,11.54586410522461,0.00703125,5990,24.537951850891112,-0.00156765878200531,0.0003,0.2,-0.06385304108262062,0.0012245243,1.1920928955078125e-07,400.0,-181.5298764
76800,0,-181.90011669,399.46,180113,600,,,,,,,,,,,,
76928,0,-181.90011669,399.46,180173,601,12.141311645507812,0.0,6000,24.51406717300415,-4.377216100692749e-09,0.0003,0.2,-0.0596085948869586,0.0,0.0,,
77056,0,-181.90011669,399.46,180233,602,10.666387557983398,0.0,6010,24.51559658050537,8.242204785346985e-09,0.0003,0.2,-0.05891049895435572,0.0,0.0,,
77184,0,-181.90260651999998,399.46,180295,603,11.205953598022461,0.0,6020,24.513419342041015,3.729946911334991e-08,0.0003,0.2,-0.05882514826953411,0.0,0.0,,
77312,,,,,,961.8244018554688,0.00625,6030,1618.1874145507813,-0.0010938693769276143,0.0003,0.2,-0.11134047321975231,0.0007756981,0.0,400.0,-181.70174120000001
77312,0,-181.90260651999998,399.46,181301,604,,,,,,,,,,,,
77440,0,-181.90260651999998,399.46,181362,605,12.856147766113281,0.0,6040,26.505791854858398,1.1129304766654968e-07,0.0003,0.2,-0.055577810294926165,0.0,0.0,,
77568,0,-181.88892443999998,399.45,181424,606,12.247127532958984,0.0,6050,24.70413694381714,-1.5832483768463134e-09,0.0003,0.2,-0.05504665020853281,0.0,0.0,,
77696,0,-181.87589151,399.39,181485,607,551.2740478515625,0.0,6060,1637.080062866211,-0.0001863619312644005,0.0003,0.2,-0.10773530434817076,8.825259e-05,0.0,,
77824,,,,,,926.8291015625,0.00234375,6070,1630.3857025146485,-0.0008219412062317133,0.0003,0.2,-0.10750261638313532,0.0005783322,0.0,400.0,-181.241951
77824,0,-181.87589151,399.39,182462,608,,,,,,,,,,,,
77952,0,-181.88451828,399.39,182516,609,11.74460506439209,0.0,6080,27.00330533981323,-1.7316825687885284e-05,0.0003,0.2,-0.05350394956767559,5.2619725e-08,0.0,,
